title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
"""Microsoft: The Third Pillar""  ( The Emerging Opportunity For MSFT From Generative AI )  - Microsoft  ( NASDAQ:MSFT ) ",https://www.benzinga.com/23/07/33473086/microsoft-the-third-pillar-the-emerging-opportunity-for-msft-from-generative-ai,20230731T154403,['The Science Of Hitting'],"Microsoft MSFT Office revenues reached ~$49 billion in FY2023 ( up ~70% from FY2018 ). Office 365 Commercial now has ~400 million paid seats, up >100% from yearend FY2018. Ongoing strength in paid seats ( volumes ) , at +11% YoY in Q4 FY2023, was led by SMB's and frontline workers.",https://cdn.benzinga.com/files/turag-photography-1uqe5biih8w-unsplash_4.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.349178,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.62382', 'ticker_sentiment_score': '0.519598', 'ticker_sentiment_label': 'Bullish'}]"
Black Tech Street Announces Alliance with Microsoft to Digitally Transform Historic Greenwood,https://www.prnewswire.com/news-releases/black-tech-street-announces-alliance-with-microsoft-to-digitally-transform-historic-greenwood-301889358.html,20230731T152600,['Black Tech Street'],Alliance supports Black Tech Street's ambition to digitally transform Black Wall Street to Black Tech Street through cyber-centered talent and innovation initiatives,https://mma.prnewswire.com/media/2165946/bts_logo_main__1_Logo.jpg?p=facebook,PR Newswire,n/a,www.prnewswire.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}]",0.369269,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.576908', 'ticker_sentiment_score': '0.482485', 'ticker_sentiment_label': 'Bullish'}]"
MSFT: Is Microsoft  ( MSFT )  a Good Buy for August?,https://stocknews.com/news/msft-ffiv-vmw-spns-is-microsoft-msft-a-good-buy-for-august/,20230731T172910,['StockNews.com Staff'],"Microsoft Corporation ( MSFT ) has been at the forefront of the AI-driven tech surge this year, with shares soaring over 40% year-to-date. The optimism surrounding the potential of AI has also stimulated record-breaking growth for the Nasdaq 100 in the first half of the year.",https://stocknews.com/wp-content/uploads/2023/06/Microsoft-sign-on-Vancouver-office-building.jpg,Stocknews.com,n/a,stocknews.com,"[{'topic': 'Earnings', 'relevance_score': '0.980509'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.929393'}]",0.256656,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.573953', 'ticker_sentiment_score': '0.304703', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TRMNF', 'relevance_score': '0.021897', 'ticker_sentiment_score': '0.16316', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'VMW', 'relevance_score': '0.043778', 'ticker_sentiment_score': '0.164564', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SPNS', 'relevance_score': '0.043778', 'ticker_sentiment_score': '0.164564', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Update Your Browser for the Best Barrons.com Experience,https://gillettnews.com/news/update-your-browser-for-the-best-barrons-com-experience-31/28281/,20230731T140913,['Casey Martinez'],"We have detected that you are using Internet Explorer, which may not provide the best experience on our website. We recommend updating to a modern browser for the best Barrons.com experience. Using a modern browser will ensure that you have access to all the features and functionality of our ...",https://gillettnews.com/wp-content/uploads/2023/07/mfrack_realistic_photo_of_man_reading_news_68c37ac5-a5cf-435f-baa4-491c96cdaf80.jpeg,Barrons,n/a,gillettnews.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}]",0.457648,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.521465', 'ticker_sentiment_score': '0.40641', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.363388', 'ticker_sentiment_score': '0.584661', 'ticker_sentiment_label': 'Bullish'}]"
"Artificial Intelligence Is Being Name-Checked By Tech More Than Ever This Earnings Season - Microsoft  ( NASDAQ:MSFT ) , Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) , NVIDIA  ( NASDAQ:NVDA ) , Intel  ( NASDAQ:INTC ) , Advanced Micro Devices  ( NASDAQ:AMD ) , Moody's  ( NYSE:MCO ) , S&P Global  ( NYSE:SPGI ) , Amazon.com  ( NASDAQ:AMZN ) ",https://www.benzinga.com/analyst-ratings/analyst-color/23/07/33477455/artificial-intelligence-is-being-name-checked-by-tech-more-than-ever-this-earnings-,20230731T185647,['Natan Ponieman'],"Artificial intelligence is quickly becoming central to the business strategies of most tech companies. The latest earnings season is setting new records for the presence of AI in management speeches during earnings calls, a new report says.",https://cdn.benzinga.com/files/images/story/2023/benzingaai2023_a_modern_slick_robot_wearing_a_suit_while_giving_6d987ebb-fb29-4a89-a8b6-6af6e9eba3b2.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.795202'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.058593,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.427726', 'ticker_sentiment_score': '0.138844', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.275867', 'ticker_sentiment_score': '-0.012385', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.112269', 'ticker_sentiment_score': '-0.091463', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.112269', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INTC', 'relevance_score': '0.378777', 'ticker_sentiment_score': '0.134469', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.167709', 'ticker_sentiment_score': '-0.052936', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MCO', 'relevance_score': '0.112269', 'ticker_sentiment_score': '0.049462', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SPGI', 'relevance_score': '0.112269', 'ticker_sentiment_score': '0.049462', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.112269', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
"Arista Slays Bears As Earnings Beat Amid Microsoft, Meta Worries",https://www.investors.com/news/technology/anet-stock-arista-earnings-q22023/,20230731T203500,"[""Investor's Business Daily"", 'REINHARDT KRAUSE']","Arista Networks ( ANET ) on Monday reported second-quarter results that topped analyst estimates. ANET stock popped as the company's outlook came in above views, amid investor angst over capital spending plans of customers Microsoft ( MSFT ) and Facebook-parent Meta Platforms ( META ) .",https://www.investors.com/wp-content/uploads/2017/11/Stock-Arista-02-company.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Earnings', 'relevance_score': '0.928769'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.99793'}]",0.160072,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.382925', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.382925', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ANET', 'relevance_score': '0.546745', 'ticker_sentiment_score': '0.232799', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CSCO', 'relevance_score': '0.197413', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JNPR', 'relevance_score': '0.197413', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
This Is AI's Oppenheimer Moment,https://moneymorning.com/investing/this-is-ais-oppenheimer-moment/,20230731T151142,['Nick Black'],"In 1995, there were a paltry 16 million people connected to the internet. Five years later, this rose to around 300 million. And by 2005, there were more than one billion. It's hard to believe that even with that growth, so many people were skeptical about the value that the internet would bring ...",https://moneymappress.com/wp-content/uploads/2023/07/AI_Mentions_Graphy.png,Money Morning,GoogleRSS,moneymorning.com,"[{'topic': 'Earnings', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.150633,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.381755', 'ticker_sentiment_score': '0.131286', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NYT', 'relevance_score': '0.079392', 'ticker_sentiment_score': '0.0619', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.158', 'ticker_sentiment_score': '-0.074498', 'ticker_sentiment_label': 'Neutral'}]"
Amazon earnings preview: All eyes on retail and AWS growth,https://www.marketwatch.com/story/amazon-earnings-preview-all-eyes-on-retail-and-aws-growth-ca9df6e1,20230731T181600,['Jon Swartz'],"""We view Azure's [deceleration in the third quarter] as a slightly cautious read for AWS especially since AWS started seeing optimization later than Azure,"" an analyst warned last week.",https://images.mktw.net/im-820468/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}, {'topic': 'Earnings', 'relevance_score': '0.839681'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.144211,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.327366', 'ticker_sentiment_score': '0.06261', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SHOP', 'relevance_score': '0.221819', 'ticker_sentiment_score': '0.11933', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.221819', 'ticker_sentiment_score': '0.084018', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.740156', 'ticker_sentiment_score': '0.323519', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Upgrade Your Internet Explorer for the Best Barrons.com Experience,https://gillettnews.com/business/upgrade-your-internet-explorer-for-the-best-barrons-com-experience/28706/,20230731T165512,['Stacey Scott'],"To ensure the best experience while using Barrons.com, we recommend updating your browser if you are currently using Internet Explorer. Upgrading to a modern browser will enhance your browsing experience and provide access to the latest features and improvements.",https://gillettnews.com/wp-content/uploads/2023/07/mfrack_realistic_photo_of_man_reading_news_febe4a52-f5a8-4007-ae72-7653d5faab2a.jpeg,Barrons,n/a,gillettnews.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.407173,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.327366', 'ticker_sentiment_score': '0.369284', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.167322', 'ticker_sentiment_score': '0.319925', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Hackers could be Walmart's new defense vs. cybercrime,https://www.marketwatch.com/story/hackers-could-be-walmarts-new-defense-vs-cybercrime-88283d9,20230731T200300,['Nicole Greenberg'],"Attention hackers: Walmart might be interested in hiring you to fight cybercrime, even if you don't have a college degree ...",https://images.mktw.net/im-826914/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}]",0.009741,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.308891', 'ticker_sentiment_score': '0.295113', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.157483', 'ticker_sentiment_score': '0.179347', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MA', 'relevance_score': '0.157483', 'ticker_sentiment_score': '0.179347', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.679474', 'ticker_sentiment_score': '0.034558', 'ticker_sentiment_label': 'Neutral'}]"
