title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Limeade Integrates with Microsoft Teams to Infuse Well-Being into the Flow of Work,https://www.benzinga.com/pressreleases/23/02/n31095162/limeade-integrates-with-microsoft-teams-to-infuse-well-being-into-the-flow-of-work,20230228T160000,['PRNewswire'],The new Limeade for Microsoft Teams integration positively transforms the employee experience by infusing well-being into the flow of work,https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.476767,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.804667', 'ticker_sentiment_score': '0.704479', 'ticker_sentiment_label': 'Bullish'}]"
Here's My Top Stock to Buy Right Now,https://www.fool.com/investing/2023/02/28/my-top-stock-to-buy-right-now/,20230228T115100,['Joe Tenebruso'],"You can't borrow conviction, but you can steal my best idea.",https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F721392%2Fdividends-blackboard-sketch-doodle.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.796627'}]",0.438927,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.723441', 'ticker_sentiment_score': '0.579961', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.061949', 'ticker_sentiment_score': '0.183998', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Microsoft's new Windows 11 update adds a button promoting its Bing A.I. chatbot,https://www.cnbc.com/2023/02/28/microsoft-windows-11-update-adds-bing-ai-chatbot-button.html,20230228T140001,['Jordan Novet'],A button in the new version of Windows 11 will open an Edge browser window and prompt the Bing chatbot to respond to a user's query.,https://image.cnbcfm.com/api/v1/image/107193922-16763292512ED3-FM-A-BLOCK-2-021323.jpg?v=1676329278&w=750&h=422&vtcrop=y,CNBC,Top News,www.cnbc.com,"[{'topic': 'Earnings', 'relevance_score': '0.214378'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.154418,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.628699', 'ticker_sentiment_score': '0.257136', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.07913', 'ticker_sentiment_score': '0.081375', 'ticker_sentiment_label': 'Neutral'}]"
"Microsoft's AI Pivot Pays Off - Investors Ignore Bing's Mediocrity, Embrace ChatGPT Hype Instead",https://www.forbes.com/sites/jonmarkman/2023/02/28/microsofts-ai-pivot-pays-offinvestors-ignore-bings-mediocrity-embrace-chatgpt-hype-instead/,20230228T183441,['Jon Markman'],"Executives at Microsoft (MSFT) announced Tuesday that the Redmond, Wash.-based company will formally incorporate artificial intelligence into its internet search business. Shares jumped 4.2%.",https://imageio.forbes.com/specials-images/imageserve/63fe48fd88cca7a5e936e6ee/0x0.jpg?format=jpg&width=1200,Forbes,Money,www.forbes.com,"[{'topic': 'Earnings', 'relevance_score': '0.614606'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.222168,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.613172', 'ticker_sentiment_score': '0.335772', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.05749', 'ticker_sentiment_score': '0.108965', 'ticker_sentiment_label': 'Neutral'}]"
How High Will Microsoft Climb? Can ChatGPT Take On The Challenge To Elevate The Tech Giant's 10% Stock Rise To New Heights - Microsoft  ( NASDAQ:MSFT ) ,https://www.benzinga.com/23/02/31101108/how-high-will-microsoft-climb-can-chatgpt-take-on-the-challenge-to-elevate-the-tech-giants-10-stock,20230228T194851,['Zaheer Anwari'],"Looking at the year so far, Microsoft Corp MSFT has been firing up the tech sector with a stock increase of nearly 8%. What could this mean for your portfolio? Is it time to buy in and get ready to ride what could be one of 2023's hottest stocks?",https://cdn.benzinga.com/files/tadas-sar-t01gzhbsymq-unsplash.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.977154'}]",0.207636,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.450496', 'ticker_sentiment_score': '0.408105', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.059636', 'ticker_sentiment_score': '0.119163', 'ticker_sentiment_label': 'Neutral'}]"
"Bill Gates visits RBI office in Mumbai, holds talks with Shaktikanta Das",https://www.business-standard.com/article/current-affairs/bill-gates-visits-rbi-office-in-mumbai-holds-talks-with-shaktikanta-das-123022800699_1.html,20230228T112900,['IANS'],"Bill Gates visits RBI office in Mumbai, holds talks with Shaktikanta ... Business Standard ...","https://bsmedia.business-standard.com/_media/bs/img/article/2023-02/22/full/1677086270-861.jpg?im=Resize,width=640",Business Standard,GoogleRSS,www.business-standard.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.00237,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.382925', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Fiat and Kia are using ChatGPT to sell cars in the metaverse,https://theweek.com/meta/1021377/fiat-and-kia-are-using-chatgpt-to-sell-cars-in-the-metaverse,20230228T160207,['Theara Coleman'],"Car manufacturers Fiat and Kia ""hope to revolutionize the car-buying experience"" by allowing customers to shop for vehicles through ChatGPT-integrated digital showrooms in the metaverse, Axios reports.","https://mediacloud.theweek.com/image/upload/f_auto,t_primary-image-continuous-scroll-mobile@1/v1677599106/GettyImages-1242978583.jpg",The Week News,n/a,theweek.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.202914,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.364275', 'ticker_sentiment_score': '0.209123', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
iPhone users will soon be able to send iMessages through their PCs,https://africa.businessinsider.com/news/iphone-users-will-soon-be-able-to-send-imessages-through-their-pcs/t30sdye,20230228T191142,[],"A small number of Windows Insiders - a community of Windows users who get to preview new features and provide feedback - are getting a preview of Phone Link for iOS on Windows 11 starting today, Microsoft said in a blog post.",https://ocdn.eu/pulscms-transforms/1/wqvktkuTURBXy85NWUzMjA5Ny1kZmE3LTRlMGQtYTI4Ni0yOWJkODMwMTE3Y2YuanBlZ5GTBc0DFs0Brg,Business Insider,GoogleRSS,africa.businessinsider.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.077396,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.301315', 'ticker_sentiment_score': '0.163621', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SSNLF', 'relevance_score': '0.077094', 'ticker_sentiment_score': '0.143941', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.43852', 'ticker_sentiment_score': '0.055122', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FGROF', 'relevance_score': '0.077094', 'ticker_sentiment_score': '0.021213', 'ticker_sentiment_label': 'Neutral'}]"
"More than 120,000 tech-sector employees have lost their jobs since the start of 2023",https://www.marketwatch.com/story/more-than-119-000-tech-sector-employees-have-lost-their-jobs-since-the-start-of-2023-eaa0b6dc,20230228T141200,['James Rogers'],"Global tech layoffs have increased almost fivefold since mid-January, according to Layoffs.fyi.",https://images.mktw.net/im-705546/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",-0.096769,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.259727', 'ticker_sentiment_score': '-0.23819', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'PYPL', 'relevance_score': '0.259727', 'ticker_sentiment_score': '-0.23819', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'GOOG', 'relevance_score': '0.492659', 'ticker_sentiment_score': '-0.342446', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'ZM', 'relevance_score': '0.259727', 'ticker_sentiment_score': '-0.23819', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'SPOT', 'relevance_score': '0.259727', 'ticker_sentiment_score': '-0.23819', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'EBAY', 'relevance_score': '0.259727', 'ticker_sentiment_score': '-0.23819', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'IBM', 'relevance_score': '0.259727', 'ticker_sentiment_score': '-0.23819', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'INTC', 'relevance_score': '0.259727', 'ticker_sentiment_score': '-0.23819', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'NYT', 'relevance_score': '0.131643', 'ticker_sentiment_score': '-0.013332', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DOCU', 'relevance_score': '0.259727', 'ticker_sentiment_score': '-0.23819', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'DELL', 'relevance_score': '0.259727', 'ticker_sentiment_score': '-0.23819', 'ticker_sentiment_label': 'Somewhat-Bearish'}]"
"Is Xbox Changing Its Tune On The Activision Merger? Find Out What Xbox's Head Phil Spencer Says - Microsoft  ( NASDAQ:MSFT ) , Activision Blizzard  ( NASDAQ:ATVI ) ",https://www.benzinga.com/general/gaming/23/02/31098243/is-xbox-changing-its-tune-on-the-activision-merger-find-out-what-xboxs-head-phil-spencer-says,20230228T191440,['Franca Quarneti'],"During a recent interview, Phil Spencer, the top executive of Microsoft Corp MSFT's Xbox, made a significant announcement regarding the future of the gaming company.",https://cdn.benzinga.com/files/images/story/2023/02/28/matthew-manuel-bhlsbx-0rnm-unsplash_1.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.178937,Somewhat-Bullish,"[{'ticker': 'ATVI', 'relevance_score': '0.25168', 'ticker_sentiment_score': '-0.194177', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'MSFT', 'relevance_score': '0.25168', 'ticker_sentiment_score': '0.126061', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNEJF', 'relevance_score': '0.369685', 'ticker_sentiment_score': '0.099415', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.25168', 'ticker_sentiment_score': '0.510965', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.25168', 'ticker_sentiment_score': '0.510965', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'NTDOF', 'relevance_score': '0.127456', 'ticker_sentiment_score': '0.065196', 'ticker_sentiment_label': 'Neutral'}]"
