title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
MatchCraft Again Recognized as Global Rising Star of the Year at Microsoft Advertising Partner Awards,https://www.newswire.ca/news-releases/matchcraft-again-recognized-as-global-rising-star-of-the-year-at-microsoft-advertising-partner-awards-823898290.html,20220429T212700,['MatchCraft'],"LOS ANGELES, April 29, 2022 /CNW/ -- MatchCraft, a global leader in digital advertising technology, was again recognized by Microsoft Advertising, this time as the Global Rising Star of the Year. MatchCraft took home the top prize for its global focus on integrating features that drive both scalability, feature adoption, and growth for its reseller and agency partners.",https://mma.prnewswire.com/media/1808115/MSFT_Global_Rising_Star_Award.jpg?w=500,Canada Newswire,n/a,www.newswire.ca,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.236347,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.697149', 'ticker_sentiment_score': '0.236347', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'VZ', 'relevance_score': '0.136345', 'ticker_sentiment_score': '0.117316', 'ticker_sentiment_label': 'Neutral'}]"
MatchCraft Again Recognized as Global Rising Star of the Year at Microsoft Advertising Partner Awards,https://www.prnewswire.com/in/news-releases/matchcraft-again-recognized-as-global-rising-star-of-the-year-at-microsoft-advertising-partner-awards-867857020.html,20220429T215100,['MatchCraft'],MatchCraft Again Recognized as Global Rising Star of the Year at Microsoft Advertising Partner Awards USA - English - USA - English PR Newswire,https://mma.prnewswire.com/media/1808115/MSFT_Global_Rising_Star_Award.jpg?w=500,PR Newswire,n/a,www.prnewswire.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.233411,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.696181', 'ticker_sentiment_score': '0.233411', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'VZ', 'relevance_score': '0.136075', 'ticker_sentiment_score': '0.117316', 'ticker_sentiment_label': 'Neutral'}]"
MatchCraft Again Recognized as Global Rising Star of the Year at Microsoft Advertising Partner Awards,https://www.prnewswire.com/news-releases/matchcraft-again-recognized-as-global-rising-star-of-the-year-at-microsoft-advertising-partner-awards-301536637.html,20220429T212700,['MatchCraft'],"LOS ANGELES, April 29, 2022 /PRNewswire/ -- MatchCraft, a global leader in digital advertising technology, was again recognized by Microsoft Advertising, this time as the Global Rising Star of the Year. MatchCraft took home the top prize for its global focus on integrating features that drive both scalability, feature adoption, and growth for its reseller and agency partners.",https://mma.prnewswire.com/media/1808115/MSFT_Global_Rising_Star_Award.jpg?w=500,PR Newswire,n/a,www.prnewswire.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.233411,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.696181', 'ticker_sentiment_score': '0.233411', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'VZ', 'relevance_score': '0.136075', 'ticker_sentiment_score': '0.117316', 'ticker_sentiment_label': 'Neutral'}]"
Warren Buffett says Berkshire Hathaway has 9.5% stake in Activision,https://www.axios.com/warren-buffett-berkshire-hathaway-activision-stake-d5bcd562-a1d4-4ab1-819e-8759d46e0393.html,20220430T200445,"['TuAnh Dam', '/authors/tdam']",Warren Buffett: Berkshire Hathaway has 9.5% stake in Activision Axios,https://images.axios.com/kiYQJsE4uKAT0Qpf324M3AnCfOs=/0x466:5484x3551/1920x1080/2022/04/30/1651348589839.jpg?w=1920,Axios,Business,www.axios.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.017982,Neutral,"[{'ticker': 'ATVI', 'relevance_score': '0.932641', 'ticker_sentiment_score': '0.017982', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.639616', 'ticker_sentiment_score': '0.021458', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRK-A', 'relevance_score': '0.352557', 'ticker_sentiment_score': '0.004429', 'ticker_sentiment_label': 'Neutral'}]"
How the Cloud Is Driving Microsoft Stock Higher,https://www.fool.com/investing/2022/04/30/how-the-cloud-is-driving-microsoft-stock-higher/,20220430T123600,['Anthony Di Pizio'],The cloud industry is on track to become a multi-trillion-dollar opportunity annually within the next decade.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F676613%2Fa-person-sitting-at-their-home-office-desk-using-a-laptop-computer.jpg&w=700&op=resize,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.94762'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.149577,Neutral,"[{'ticker': 'ATVI', 'relevance_score': '0.133916', 'ticker_sentiment_score': '0.056557', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.600867', 'ticker_sentiment_score': '0.159993', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SNEJF', 'relevance_score': '0.067196', 'ticker_sentiment_score': '0.056557', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DTST', 'relevance_score': '0.067196', 'ticker_sentiment_score': '0.016321', 'ticker_sentiment_label': 'Neutral'}]"
Better Buy: Microsoft Stock or Every Nasdaq Stock?,https://www.fool.com/investing/2022/04/30/better-buy-microsoft-stock-or-every-nasdaq-stock/,20220430T112600,['James Brumley'],Making a bigger-picture portfolio plan is more important than just picking a few seemingly solid stocks.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F676256%2F042622-msft.png&w=700&op=resize,Motley Fool,n/a,www.fool.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.858979'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.090512,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.53207', 'ticker_sentiment_score': '0.090512', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.044527', 'ticker_sentiment_score': '0.055341', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.044527', 'ticker_sentiment_score': '0.055341', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.088915', 'ticker_sentiment_score': '0.265141', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.044527', 'ticker_sentiment_score': '0.055341', 'ticker_sentiment_label': 'Neutral'}]"
Buffett's Berkshire Activision Stake Rises to 9.5%,https://www.thestreet.com/investing/buffetts-berkshire-activision-stake-rises-to-9-5,20220430T193800,['Ellen Chang'],Berkshire Hathaway increased stake of Activision is nearly 10%.,https://www.thestreet.com/.image/ar_16:9%2Cc_fill%2Ccs_srgb%2Cfl_progressive%2Cg_faces:center%2Cq_auto:good%2Cw_620/MTc1OTU3NjU2ODQ5MDk4MTUz/rivian2.jpg,The Street,n/a,www.thestreet.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",-0.005482,Neutral,"[{'ticker': 'ATVI', 'relevance_score': '0.777141', 'ticker_sentiment_score': '-0.005482', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.501722', 'ticker_sentiment_score': '0.122176', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BRK-A', 'relevance_score': '0.213517', 'ticker_sentiment_score': '0.003971', 'ticker_sentiment_label': 'Neutral'}]"
FAANG stocks plus Microsoft lost $1.4 trillion in market value during April,https://www.marketwatch.com/story/faang-stocks-plus-microsoft-lost-1-4-trillion-in-market-value-during-april-11651270575,20220429T221600,['Philip van Doorn'],"On another difficult Friday afternoon for the stock market, the broad U.S. indexes ended with significant declines --- with tech stocks standing out.",https://images.mktw.net/im-236724/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}]",-0.170383,Somewhat-Bearish,"[{'ticker': 'MSFT', 'relevance_score': '0.445179', 'ticker_sentiment_score': '-0.04119', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NFLX', 'relevance_score': '0.762438', 'ticker_sentiment_score': '-0.04119', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.923548', 'ticker_sentiment_score': '-0.04119', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.762438', 'ticker_sentiment_score': '-0.04119', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FB', 'relevance_score': '0.923548', 'ticker_sentiment_score': '-0.04119', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.762438', 'ticker_sentiment_score': '-0.04119', 'ticker_sentiment_label': 'Neutral'}]"
3 Best Big Tech Stocks to Buy Now,https://www.fool.com/investing/2022/04/29/3-best-big-tech-stocks-to-buy-now/,20220429T224500,"['Nicholas Rossolillo', 'Demitri Kalogeropoulos', 'and Jose Najarro']",All three companies are set to beat the market over the next 10 years.,https://g.foolcdn.com/editorial/images/677073/gettyimages-1319763415.jpg,Motley Fool,n/a,www.fool.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.210987,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.390904', 'ticker_sentiment_score': '0.261738', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.449219', 'ticker_sentiment_score': '0.122906', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.504646', 'ticker_sentiment_score': '0.1216', 'ticker_sentiment_label': 'Neutral'}]"
This Obscure Stock Has Outperformed Tech And EV Giants,https://www.benzinga.com/trading-ideas/long-ideas/22/04/26868112/this-obscure-stock-has-outperformed-tech-ev-giants-but-how-good-is-it-really,20220429T191451,['Zaheer Anwari'],"Vertex Energy Inc  ( NASDAQ: VTNR )  has an average trading volume of over 2 million, so it is no slouch of a stock in terms of interest. 
Vertex engages in recycling industrial waste streams and off-specification commercial chemical products. The firm focuses on recycling used motor oil and other p",https://www.benzinga.com/files/u517520/vtnr_sublime_trading_zaheer_anwari_benzinga.png,Benzinga,General,www.benzinga.com,"[{'topic': 'IPO', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}]",-0.082528,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.359707', 'ticker_sentiment_score': '-0.033198', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.184739', 'ticker_sentiment_score': '0.012298', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.184739', 'ticker_sentiment_score': '0.009457', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'F', 'relevance_score': '0.184739', 'ticker_sentiment_score': '-0.012869', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GM', 'relevance_score': '0.184739', 'ticker_sentiment_score': '-0.004221', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VTNR', 'relevance_score': '0.184739', 'ticker_sentiment_score': '0.060426', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.184739', 'ticker_sentiment_score': '0.003289', 'ticker_sentiment_label': 'Neutral'}]"
