title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
3 Things About Microsoft That Smart Investors Know,https://www.fool.com/investing/2023/01/31/3-things-about-microsoft-that-smart-investors-know/,20230131T134300,['Demitri Kalogeropoulos'],It's about more than just software sales.,https://media.ycharts.com/charts/c9dd7d5f8dfdf38684d2c4fcf03f55d1.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.839681'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.266143'}]",0.036363,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.585334', 'ticker_sentiment_score': '0.074303', 'ticker_sentiment_label': 'Neutral'}]"
Is Microsoft Stock a Buy Now?,https://www.fool.com/investing/2023/01/31/is-microsoft-stock-a-buy-now/,20230131T150000,['Demitri Kalogeropoulos'],Microsoft's valuation has dropped hard in the past year.,https://g.foolcdn.com/image/?url=https%3A%2F%2Fg.foolcdn.com%2Feditorial%2Fimages%2F718128%2Fmature-man-businessman-crossing-finish-line.jpg&op=resize&h=340,Motley Fool,n/a,www.fool.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.87644'}, {'topic': 'Earnings', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Economy - Macro', 'relevance_score': '0.158519'}]",0.171559,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.58113', 'ticker_sentiment_score': '0.3022', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CURN', 'relevance_score': '0.07157', 'ticker_sentiment_score': '0.082342', 'ticker_sentiment_label': 'Neutral'}]"
"Amazon, Apple, Microsoft set records with their spending on Washington lobbying",https://www.marketwatch.com/story/amazon-apple-microsoft-set-records-with-their-spending-on-washington-lobbying-11675195030,20230131T195700,['Victor Reklaitis'],"Amazon, Apple and Microsoft set records in their disclosed annual spending on Washington lobbying last year, as Facebook and Google's parents also spent big.",https://images.mktw.net/im-471285/social,MarketWatch,Top Stories,www.marketwatch.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}]",-0.110523,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.514619', 'ticker_sentiment_score': '-0.26094', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.514619', 'ticker_sentiment_score': '-0.26094', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AMZN', 'relevance_score': '0.837089', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Arrival Named Digital Leader Igor Torgov As CEO; To Slash 800 Jobs To Control Costs,https://www.benzinga.com/news/23/01/30635835/arrival-named-digital-leader-igor-torgov-as-ceo-to-slash-800-jobs-to-control-costs,20230131T134346,['Anusuya Lahiri'],"Arrival ARVL named former Arrival EVP of Digital Igor Torgov as the new CEO, effective January 30, 2023. Igor joined Arrival in February 2020 and has led the development of multiple divisions. Before Arrival, Igor held numerous COO, CEO, and leadership positions at Atol, Bitfury, Yota, Columbus ...",https://cdn.benzinga.com/files/images/story/2023/01/31/arvl_logo_light__7d6b6842b559dec21be380783d127335.png?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.135167,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.374312', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ARVL', 'relevance_score': '0.971845', 'ticker_sentiment_score': '0.15668', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Reginald Ian Hodge, MBA, is recognized by Continental Who's Who",https://www.prnewswire.com/news-releases/reginald-ian-hodge-mba-is-recognized-by-continental-whos-who-301735270.html,20230131T225000,"[""Continental Who's Who""]","DECATUR, Ga., Jan. 31, 2023 /PRNewswire/ -- Reginald Ian Hodge, MBA, is being recognized by Continental Who's Who as a Distinguished Professional for his contributions to the Accounting Industry.",,PR Newswire,n/a,www.prnewswire.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.241473,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.371523', 'ticker_sentiment_score': '0.309127', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Stocks With 'AI' In the Name Are Soaring: Could It Be The Next Crypto, Cannabis Stock Naming Craze?",https://www.benzinga.com/markets/penny-stocks/23/01/30646951/stocks-with-ai-in-the-name-are-soaring-could-it-be-the-next-crypto-cannabis-stock-naming-cra,20230131T180708,['Aaron Bry'],"For the past few years, many companies have pivoted their visions to include a new, trending topic. At one point it was crypto, blockchain or NFTs and before that it was cannabis. Now, it might be artificial intelligence. What Happened: When Eastman Kodak Co KODK announced its own cryptocurrency ...",https://cdn.benzinga.com/files/images/story/2023/01/31/shutterstock_1415353979.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Blockchain', 'relevance_score': '0.310843'}]",0.136954,Neutral,"[{'ticker': 'KODK', 'relevance_score': '0.252987', 'ticker_sentiment_score': '-0.070736', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.371523', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BZFD', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.326109', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SOUN', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.102168', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SMG', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.364139', 'ticker_sentiment_label': 'Bullish'}]"
Tesla & Supercharged Electric Vehicle ETFs in Focus,https://www.zacks.com/stock/news/2047222/tesla-supercharged-electric-vehicle-etfs-in-focus,20230131T184500,['Zacks Investment Research'],We highlight 3 EV ETFs that are gaining from Tesla's sizzling rally ...,https://staticx-tuner.zacks.com/images/default_article_images/default179.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.839681'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Real Estate & Construction', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.045169,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.233336', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'LCID', 'relevance_score': '0.371523', 'ticker_sentiment_score': '-0.113748', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.233336', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.233336', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TSLA', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.119253', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'F', 'relevance_score': '0.252987', 'ticker_sentiment_score': '-0.338299', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'RIVN', 'relevance_score': '0.252987', 'ticker_sentiment_score': '0.021167', 'ticker_sentiment_label': 'Neutral'}]"
Alphabet Q4 Preview: What's on the Horizon?,https://www.zacks.com/stock/news/2047241/alphabet-q4-preview-whats-on-the-horizon,20230131T215100,['Zacks Investment Research'],"Alphabet has struggled to exceed quarterly expectations as of late, falling short of earnings and revenue estimates in three consecutive quarters. Is this time different?",https://staticx-tuner.zacks.com/images/articles/main/06/46.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.999997'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.014453,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.230782', 'ticker_sentiment_score': '0.080215', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.174167', 'ticker_sentiment_score': '0.095112', 'ticker_sentiment_label': 'Neutral'}]"
"E3 2023 Takes Major Hit As Big 3 Pull Out: Microsoft, Sony, Nintendo Not Attending Electronic Entertainment Expo This Year",https://www.benzinga.com/general/entertainment/23/01/30648761/e3-2023-takes-major-hit-as-big-3-pull-out-microsoft-sony-nintendo-not-attending-electronic-,20230131T201519,['Franca Quarneti'],"E3, the largest video game conference and trade show in the world, is facing a setback for its upcoming 2023 edition: Microsoft MSFT's Xbox, Sony SONY and Nintendo NTDOY will apparently not attend the event.",https://cdn.benzinga.com/files/images/story/2023/01/31/e3_microsoft_sony_and_nintendo_vegorus_and_all_about_people_on_shutterstock_logos_on_wikipedia.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.04406,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.224903', 'ticker_sentiment_score': '-0.069376', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNEJF', 'relevance_score': '0.432291', 'ticker_sentiment_score': '0.002853', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NTDOF', 'relevance_score': '0.331765', 'ticker_sentiment_score': '0.002347', 'ticker_sentiment_label': 'Neutral'}]"
AI Stocks To Buy Right Now? 2 To Watch,https://stockmarket.com/featured/ai-stocks-to-buy-right-now-2-to-watch-2023-01-31,20230131T155530,['Josh Dylan'],"Artificial Intelligence ( AI ) has rapidly become one of the most transformative technologies of the 21st century. It has quickly changed the way we live, work, and interact. AI has been integrated into many industries.",https://u3j7m9h7.rocketcdn.me/wp-content/uploads/2023/01/NVDA-stock-price.jpg,StockMarket.com,n/a,stockmarket.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.999186'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.345288,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.202932', 'ticker_sentiment_score': '0.168746', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.608634', 'ticker_sentiment_score': '0.370617', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.451494', 'ticker_sentiment_score': '0.420527', 'ticker_sentiment_label': 'Bullish'}]"
