title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
How Bill Gates Almost Killed Xbox: 'This Is An Insult To Everything I've Done',https://www.benzinga.com/general/gaming/22/07/28280862/how-bill-gates-almost-killed-xbox-this-is-an-insult-to-everything-ive-done,20220731T195155,['Chris Katje'],"With a market capitalization of over $2 trillion, Microsoft Corporation MSFT is one of the largest companies in the world. The company has many units of business, but one of its most well-known products almost didn't exist, thanks to co-founder Bill Gates not believing in the story.",https://cdn.benzinga.com/files/images/story/2022/07/31/gates_xbox.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.0546,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.76367', 'ticker_sentiment_score': '0.086883', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNEJF', 'relevance_score': '0.378285', 'ticker_sentiment_score': '0.108408', 'ticker_sentiment_label': 'Neutral'}]"
5 Things You Might Not About Melinda Gates,https://www.benzinga.com/news/22/03/20968876/5-things-you-might-not-about-melinda-gates-1,20220729T161031,['Chris Katje'],Melinda Gates is well-known as the husband of Microsoft Corporation MSFT co-founder Bill Gates. The couple announced this week they will be divorcing after 27 years of marriage.,https://cdn.benzinga.com/files/images/story/2012/15222588424_b699a78e2a_o.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Energy & Transportation', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.110469,Neutral,"[{'ticker': 'EXPE', 'relevance_score': '0.100308', 'ticker_sentiment_score': '0.041342', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.686739', 'ticker_sentiment_score': '0.119476', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.100308', 'ticker_sentiment_score': '0.229907', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.294682', 'ticker_sentiment_score': '0.184844', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Microsoft Faces a 'Minecraft' Backlash,https://www.thestreet.com/investing/microsoft-faces-a-minecraft-backlash,20220729T194300,['Alexa Back'],"With the release of a new moderation update, players are ready to revolt.",https://www.thestreet.com/.image/t_share/MTkxMjQxNTIxNTc4NjQ5MTIx/minecraft.jpg,The Street,n/a,www.thestreet.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.091685,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.522333', 'ticker_sentiment_score': '0.182033', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.070725', 'ticker_sentiment_score': '0.068303', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TWTR', 'relevance_score': '0.277433', 'ticker_sentiment_score': '-0.029115', 'ticker_sentiment_label': 'Neutral'}]"
Why Microsoft's Earnings Disappointment Signals an Investing Opportunity,https://www.fool.com/investing/2022/07/30/why-microsoft-earnings-disappointment-opportunity/,20220730T135700,['Will Healy'],"Even though Microsoft missed estimates, its earnings report could point to better times ahead for the stock and the tech sector.",https://g.foolcdn.com/editorial/images/692444/investor-gettyimages-853572466.jpg,Motley Fool,n/a,www.fool.com,"[{'topic': 'Earnings', 'relevance_score': '0.999763'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.039478,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.504646', 'ticker_sentiment_score': '-0.049639', 'ticker_sentiment_label': 'Neutral'}]"
"This Burrito Chain Has A Better 5-Year Return Than Apple, Nvidia, Microsoft, Ford, Starbucks, Disney And Amazon",https://www.benzinga.com/general/education/21/09/22796986/this-burrito-chain-has-a-better-year-to-date-return-than-apple-amd-microsoft-and-nvda,20220730T143900,['Henry Khederian'],"""Would you like any mild, medium or hot salsa? Any corn, sour cream or cheese?"" If the above sounds familiar, and I'll bet it does, you probably frequent Chipotle Mexican Grill, Inc. CMG. And it's no secret investors in Chipotle have been adding guacamole to their returns over the past 5 years.",https://cdn.benzinga.com/files/images/story/2012/chipotle.burritothumb_1.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}]",0.124488,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.454174', 'ticker_sentiment_score': '0.185212', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.454174', 'ticker_sentiment_score': '0.185212', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.454174', 'ticker_sentiment_score': '0.276995', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'SBUX', 'relevance_score': '0.454174', 'ticker_sentiment_score': '0.185212', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'F', 'relevance_score': '0.31282', 'ticker_sentiment_score': '0.180178', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CMG', 'relevance_score': '0.841282', 'ticker_sentiment_score': '0.27987', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.31282', 'ticker_sentiment_score': '0.142199', 'ticker_sentiment_label': 'Neutral'}]"
"If You Invested $100 In GameStop, AMD, Nvidia, Tesla, Apple, Microsoft, Amazon And Plug Power Stock 10 Years Ago, Here's How Much You'd Have Now",https://www.benzinga.com/trading-ideas/movers/22/03/26007315/if-you-invested-100-in-gme-amd-nvda-btc-5-years-ago-heres-how-mu,20220731T034800,['Henry Khederian'],Investors who placed their hard-earned cash into major US indices have enjoyed respectable returns over the past 10 years.,https://cdn.benzinga.com/files/images/story/2012/boudewijn-huysmans-vvmyfpkaelq-unsplash.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.744043'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.409281,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.345674', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.345674', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.345674', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.345674', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.345674', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PLUG', 'relevance_score': '0.345674', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.17715', 'ticker_sentiment_score': '0.150756', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GME', 'relevance_score': '0.345674', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}]"
Bill Gates Shares Photo Of Himself And His 'Best Friend' Warren Buffett: 'I'd Flip Blizzards With You Any Day',https://www.benzinga.com/news/22/07/28280491/bill-gates-has-this-to-tell-about-his-best-friend-warren-buffett,20220731T153048,['Shanthi Rexaline'],"That Microsoft Corporation MSFT co-founder Bill Gates has shared a longstanding friendship with his fellow billionaire Warren Buffett is no secret. What Happened: Gates on Saturday shared a picture of himself along with the Berkshire Hathaway, Inc. ( NYSE: BRK-A ) ( NYSE: BRK-B ) CEO holding ...",https://cdn.benzinga.com/files/images/story/2022/07/31/gates_buffett2.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.37829,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.299478', 'ticker_sentiment_score': '0.280234', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BRK-A', 'relevance_score': '0.152499', 'ticker_sentiment_score': '0.044663', 'ticker_sentiment_label': 'Neutral'}]"
"Meta Could Be Forced To Blackout Facebook, Instagram From EU Pending This Agreement: Report",https://www.benzinga.com/government/22/07/28268510/meta-could-be-forced-to-blackout-facebook-instagram-from-eu-pending-this-agreement-report,20220729T171911,['Anusuya Lahiri'],"Facebook parent Meta Platforms, Inc META again threatened to pull its popular Facebook and Instagram services from the European Union, pending a new transatlantic data transfer agreement, Bloomberg reports.",https://cdn.benzinga.com/files/images/story/2022/07/29/abtech_11.png?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",-0.085722,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.2872', 'ticker_sentiment_score': '-0.030674', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.730535', 'ticker_sentiment_score': '0.172008', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Bill Gates Once Described Trump As An Illeist: 'His First Sentence Kind Of Threw Me Off',https://www.benzinga.com/general/politics/22/07/28277803/why-bill-gates-once-called-trump-an-illeist-his-first-sentence-kinda-threw-me-off,20220730T150741,['Shanthi Rexaline'],"An MSNBC video featuring Microsoft Corporation MSFT co-founder Bill Gates expressing his opinion about former President Donald Trump was used by Inc. Magazine to explain the psychology behind persons similar to Trump. While addressing the staff of the ""Gates Foundation,"" Gates recounted his ...",https://cdn.benzinga.com/files/images/story/2022/07/30/gates_trump.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.059843,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.271274', 'ticker_sentiment_score': '0.236866', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CCZ', 'relevance_score': '0.397098', 'ticker_sentiment_score': '0.101914', 'ticker_sentiment_label': 'Neutral'}]"
Trading Amazon on Earnings: How Much More Can It Rally?,https://www.thestreet.com/investing/trading-amazon-amzn-stock-earnings-rally-july-2022-technical-analysis,20220729T170900,['Bret Kenwell'],"Amazon stock is rallying on earnings, but could be nearing a key resistance zone. Here's how to trade it now.",https://www.thestreet.com/.image/t_share/MTkxMjQwOTA5Mjc3Mzc0MDUw/amzn.png,The Street,n/a,www.thestreet.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.365926'}, {'topic': 'Earnings', 'relevance_score': '0.714479'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.152334,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.265859', 'ticker_sentiment_score': '0.095233', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.265859', 'ticker_sentiment_score': '0.095233', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.265859', 'ticker_sentiment_score': '0.095233', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.742397', 'ticker_sentiment_score': '0.281719', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
