title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Here's How Much You Would Have Made Owning Microsoft Stock In The Last 5 Years - Microsoft  ( NASDAQ:MSFT ) ,https://www.benzinga.com/news/earnings/23/03/31616245/heres-how-much-you-would-have-made-owning-microsoft-stock-in-the-last-5-years,20230331T200032,['Benzinga Insights'],"Microsoft MSFT has outperformed the market over the past 5 years by 16.91% on an annualized basis producing an average annual return of 26.28%. Currently, Microsoft has a market capitalization of $2.14 trillion.",https://www.benzinga.com/next-assets/images/schema-image-default.png,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.160819,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.983605', 'ticker_sentiment_score': '0.387251', 'ticker_sentiment_label': 'Bullish'}]"
Investors Heavily Search Microsoft Corporation  ( MSFT ) : Here is What You Need to Know,https://www.zacks.com/stock/news/2072907/investors-heavily-search-microsoft-corporation-msft-here-is-what-you-need-to-know,20230331T130012,['Zacks Investment Research'],"Recently, Zacks.com users have been paying close attention to Microsoft (MSFT). This makes it worthwhile to examine what the stock has in store.",https://staticx-tuner.zacks.com/images/default_article_images/default318.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.54554'}]",0.217656,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.521151', 'ticker_sentiment_score': '0.140583', 'ticker_sentiment_label': 'Neutral'}]"
Will Layoffs by Big Tech Players Hurt Ethical AI Development?,https://www.zacks.com/stock/news/2073017/will-layoffs-by-big-tech-players-hurt-ethical-ai-development,20230331T135600,['Zacks Investment Research'],"Layoffs at a number of big tech corporations, including MSFT, GOOGL, AMZN and META, affecting responsible AI personnel have raised concerns around long-term safety.",https://staticx-tuner.zacks.com/images/articles/main/f2/770.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.576289'}, {'topic': 'Technology', 'relevance_score': '0.333333'}]",0.091258,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.385286', 'ticker_sentiment_score': '0.102438', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.237358', 'ticker_sentiment_score': '0.070472', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'META', 'relevance_score': '0.159569', 'ticker_sentiment_score': '0.052377', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.080188', 'ticker_sentiment_score': '0.036134', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TRMNF', 'relevance_score': '0.040145', 'ticker_sentiment_score': '0.04554', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.275423', 'ticker_sentiment_score': '0.079359', 'ticker_sentiment_label': 'Neutral'}]"
Get Office 2021 Starting At $13 And Windows 11 For As Little As $10 On Keysfan,https://www.benzinga.com/general/23/03/31609904/get-office-2021-starting-at-13-and-windows-11-for-as-little-as-10-on-keysfan,20230331T142418,['Keysfan'],"Whether you're a freelancer or corporate employee, Microsoft Office is essential for productivity. Although there are free alternatives, they lack the security, stability, and compatibility that Office provides. With Office 2021, you can create, edit, and collaborate on documents, spreadsheets, ...",https://cdn.benzinga.com/files/images/story/2023/03/31/screenshot_2023-03-31_at_7.50.55_pm.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}]",0.25801,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.353562', 'ticker_sentiment_score': '0.359289', 'ticker_sentiment_label': 'Bullish'}]"
Apple's smart goggles could be the shot in the arm the whole industry needs,https://www.businessinsider.com/apple-smart-goggles-is-what-the-xr-industry-needs-2023-3,20230331T184813,['Asia Martin'],Apple's Smart Goggles Is What the Virtual Reality Industry Needs - Business Insider ...,,Business Insider,GoogleRSS,www.businessinsider.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.179,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.304679', 'ticker_sentiment_score': '0.188164', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NYT', 'relevance_score': '0.062434', 'ticker_sentiment_score': '-0.024316', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SSNLF', 'relevance_score': '0.062434', 'ticker_sentiment_score': '0.202202', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.519165', 'ticker_sentiment_score': '0.289503', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Stocks Higher After Key Inflation Data,https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-rise-ahead-of-key-inflation-data-stocks-to-buy-and-watch/,20230331T133200,"['SCOTT LEHTONEN', ""Investor's Business Daily""]",Dow Jones Rises After Cool Inflation Data. 6 Best Stocks To Buy ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2017/03/stock-wallstreet-031317-shutter.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.682689'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.310843'}, {'topic': 'Financial Markets', 'relevance_score': '1.0'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}]",0.213486,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.256314', 'ticker_sentiment_score': '0.211897', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TRMNF', 'relevance_score': '0.032602', 'ticker_sentiment_score': '0.029768', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.129866', 'ticker_sentiment_score': '0.117375', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CSCO', 'relevance_score': '0.161928', 'ticker_sentiment_score': '0.1438', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.129866', 'ticker_sentiment_score': '0.157568', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PD', 'relevance_score': '0.225201', 'ticker_sentiment_score': '0.116131', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NKE', 'relevance_score': '0.129866', 'ticker_sentiment_score': '0.073527', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IVZ', 'relevance_score': '0.032602', 'ticker_sentiment_score': '0.114569', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WDAY', 'relevance_score': '0.129866', 'ticker_sentiment_score': '0.236858', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'PANW', 'relevance_score': '0.161928', 'ticker_sentiment_score': '0.074019', 'ticker_sentiment_label': 'Neutral'}]"
Synopsys Stock Floats In Buy Zone After Revealing AI-Based Chip Design Tool,https://www.investors.com/news/technology/snps-stock-synopsys-rises-on-ai-chip-design-tool/,20230331T162300,"['PATRICK SEITZ', ""Investor's Business Daily""]",SNPS Stock: Synopsys Rises On AI Chip Design Tool | Investor's ... Investor's Business Daily ...,https://www.investors.com/wp-content/uploads/2023/03/wTechLeadersINDEX040323.jpg,Investors Business Daily,n/a,www.investors.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.999186'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.215,Somewhat-Bullish,"[{'ticker': 'ADBE', 'relevance_score': '0.162255', 'ticker_sentiment_score': '-0.074453', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.241284', 'ticker_sentiment_score': '-0.068054', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNPS', 'relevance_score': '0.84827', 'ticker_sentiment_score': '0.266788', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVDA', 'relevance_score': '0.461006', 'ticker_sentiment_score': '0.171109', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'INTC', 'relevance_score': '0.241284', 'ticker_sentiment_score': '0.115639', 'ticker_sentiment_label': 'Neutral'}]"
"Bill Gates took a 'test ride' in an autonomous vehicle, and says they'll save you money-take a look",https://www.cnbc.com/2023/03/31/watch-bill-gates-takes-test-ride-in-wayve-autonomous-vehicle.html,20230331T124501,['Tom Huddleston Jr.'],"Microsoft co-founder Bill Gates took an autonomous vehicle ""test ride"" through what he called ""one of the most challenging driving environments imaginable."" ...",https://image.cnbcfm.com/api/v1/image/107210036-230315_SO_CS_THUMBNAILS00_08_09_08Still022.jpg?v=1678984301&w=750&h=422&vtcrop=y,CNBC,Top News,www.cnbc.com,"[{'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}]",0.147565,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.222838', 'ticker_sentiment_score': '0.110944', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BIDU', 'relevance_score': '0.075161', 'ticker_sentiment_score': '0.080747', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TSLA', 'relevance_score': '0.149656', 'ticker_sentiment_score': '-0.03794', 'ticker_sentiment_label': 'Neutral'}]"
"Mimicking Human Language And Writing, ChatGPT Is Hailed As Next Great Gold Rush. But Italy Just Banned It - Microsoft  ( NASDAQ:MSFT ) , HubSpot  ( NYSE:HUBS ) ",https://www.benzinga.com/government/23/03/31609921/mimicking-human-language-and-writing-chatgpt-is-hailed-as-next-great-gold-rush-but-italy-just-banned,20230331T165015,['AJ Fabino'],"In a groundbreaking move, Italy on Friday became the first Western country to ban the advanced chatbot ChatGPT, raising concerns about privacy issues related to the model. Created by U.S.-based start-up OpenAI and backed by Microsoft Corporation MSFT, the tech has been used by millions of people ...",https://cdn.benzinga.com/files/images/story/2023/03/31/chatgpt_shutter2.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.250894,Somewhat-Bullish,"[{'ticker': 'HUBS', 'relevance_score': '0.207571', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.207571', 'ticker_sentiment_score': '0.196978', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Jim Cramer's top 10 things to watch in the stock market Friday: Stars of first quarter and Alphabet's AI risk,https://www.cnbc.com/2023/03/31/cramers-top-things-in-stock-market-friday-stars-of-q1-alphabet-ai-risk.html,20230331T131320,['Jim Cramer'],End of the month and the first quarter on Wall Street.,https://image.cnbcfm.com/api/v1/image/107072705-1654689317450-gettyimages-1041948482-87192795.jpeg?v=1680268487&w=1920&h=1080,CNBC,Top News,www.cnbc.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Financial Markets', 'relevance_score': '0.938793'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}]",0.150689,Somewhat-Bullish,"[{'ticker': 'NVDA', 'relevance_score': '0.204072', 'ticker_sentiment_score': '0.121712', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VORB', 'relevance_score': '0.136888', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'JPM', 'relevance_score': '0.068698', 'ticker_sentiment_score': '0.268685', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MS', 'relevance_score': '0.068698', 'ticker_sentiment_score': '0.34361', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'DPZ', 'relevance_score': '0.136888', 'ticker_sentiment_score': '0.163021', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.204072', 'ticker_sentiment_score': '0.121712', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DMPZF', 'relevance_score': '0.068698', 'ticker_sentiment_score': '0.135533', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'QSR', 'relevance_score': '0.136888', 'ticker_sentiment_score': '0.163021', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'BCS', 'relevance_score': '0.136888', 'ticker_sentiment_score': '-0.113712', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'KMX', 'relevance_score': '0.136888', 'ticker_sentiment_score': '-0.055347', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'STZ', 'relevance_score': '0.204072', 'ticker_sentiment_score': '-0.021999', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SQ', 'relevance_score': '0.136888', 'ticker_sentiment_score': '0.022701', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CB', 'relevance_score': '0.136888', 'ticker_sentiment_score': '0.322697', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
