title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
Here's How Much $100 Invested In Microsoft 20 Years Ago Would Be Worth Today,https://www.benzinga.com/news/earnings/22/06/27921769/heres-how-much-100-invested-in-microsoft-20-years-ago-would-be-worth-today,20220630T181128,['Benzinga Insights'],"Microsoft MSFT has outperformed the market over the past 20 years by 4.91% on an annualized basis producing an average annual return of 12.03%. Currently, Microsoft has a market capitalization of $1.93 trillion.",https://cdn.benzinga.com/files/images/story/2022/valuestock_image_1896.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",-0.007288,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.982435', 'ticker_sentiment_score': '0.056466', 'ticker_sentiment_label': 'Neutral'}]"
ALITHYA RECOGNIZED AS THE WINNER OF TWO US MICROSOFT PARTNER OF THE YEAR AWARDS,https://www.prnewswire.com/news-releases/alithya-recognized-as-the-winner-of-two-us-microsoft-partner-of-the-year-awards-301578976.html,20220630T154300,['Alithya'],"ALPHARETTA, Ga., June 30, 2022 /PRNewswire/ - Alithya Group inc. ( NASDAQ: ALYA ) ( TSX: ALYA ) ( ""Alithya"" ) announced its Microsoft Dynamic practice has won the Dynamics 365 Customer Service & Field Service 2022 Microsoft Partner of the Year Award and its Training and Adoption practice, ...",,PR Newswire,n/a,www.prnewswire.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.312652,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.88183', 'ticker_sentiment_score': '0.376073', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'ALYA', 'relevance_score': '0.48498', 'ticker_sentiment_score': '0.19747', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
ALITHYA RECOGNIZED AS THE WINNER OF TWO US MICROSOFT PARTNER OF THE YEAR AWARDS,https://www.newswire.ca/news-releases/alithya-recognized-as-the-winner-of-two-us-microsoft-partner-of-the-year-awards-879495247.html,20220630T154300,['Alithya'],"ALPHARETTA, Ga., June 30, 2022 /CNW Telbec/ - Alithya Group inc. ( NASDAQ: ALYA ) ( TSX: ALYA ) ( ""Alithya"" ) announced its Microsoft Dynamic practice has won the Dynamics 365 Customer Service & Field Service 2022 Microsoft Partner of the Year Award and its Training and Adoption practice, ...",,Canada Newswire,n/a,www.newswire.ca,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.298883,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.863469', 'ticker_sentiment_score': '0.376324', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'ALYA', 'relevance_score': '0.543376', 'ticker_sentiment_score': '0.186815', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Which Mega-Cap Tech Stock Would You Buy First: Microsoft, Apple Or Amazon?",https://www.benzinga.com/trading-ideas/long-ideas/22/06/27921008/which-mega-cap-tech-stock-would-you-buys-first-microsoft-apple-or-amazon,20220630T195823,['Adam Eckert'],"CNBC ran a survey Thursday asking investors which technology stock they would buy first at current levels. Here's a look at the results. Microsoft Corporation MSFT: 21% Amazon.com, Inc. AMZN: 16%",https://cdn.benzinga.com/files/images/story/2022/06/30/studio_project-36.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.129388,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.664959', 'ticker_sentiment_score': '-0.000465', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.43701', 'ticker_sentiment_score': '-0.000545', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.877028', 'ticker_sentiment_score': '0.185233', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Quisitive Recognized as Microsoft United States Health and Life Sciences Partner of the Year,https://www.globenewswire.com/news-release/2022/06/30/2472142/0/en/Quisitive-Recognized-as-Microsoft-United-States-Health-and-Life-Sciences-Partner-of-the-Year.html,20220630T123000,['Quisitive Technology Solutions Inc.'],"TORONTO, June 30, 2022 ( GLOBE NEWSWIRE ) -- Quisitive Technology Solutions Inc. ( ""Quisitive"" or the ""Company"" ) ( TSXV: QUIS, OTCQX: QUISF ) , a premier Microsoft solutions and payment solutions provider, today announced it has received the Microsoft United States Health and Life Sciences ...",https://ml.globenewswire.com/Resource/Download/bdd1755f-f58e-4bf8-b5b9-c6fd2d8b1450?size=1,GlobeNewswire,n/a,www.globenewswire.com,"[{'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.163701,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.660119', 'ticker_sentiment_score': '0.163701', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Nvidia, Apple, Microsoft And Others Set To Lose As Gartner Predicts Demand Softness For Smartphones, PCs In 2022",https://www.benzinga.com/news/22/06/27912100/nvidia-apple-microsoft-others-set-to-lose-as-gartner-predicts-demand-softness-for-smartphones-pcs-in,20220630T131821,['Anusuya Lahiri'],"China's economic slowdown and inflation-led drop in consumer spending will likely weigh on the global shipments of computers and smartphones in 2022, as per a Reuters story citing research firm Gartner. Earlier this month, Advanced Micro Devices, Inc AMD warned against a slowdown in the PC market ...",https://cdn.benzinga.com/files/images/story/2022/06/30/abtech_0.png?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,News,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",-0.159042,Somewhat-Bearish,"[{'ticker': 'LNVGF', 'relevance_score': '0.175603', 'ticker_sentiment_score': '0.024191', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.342803', 'ticker_sentiment_score': '-0.01202', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.342803', 'ticker_sentiment_score': '-0.01202', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.342803', 'ticker_sentiment_score': '-0.01202', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMD', 'relevance_score': '0.342803', 'ticker_sentiment_score': '-0.406797', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'HPQ', 'relevance_score': '0.342803', 'ticker_sentiment_score': '0.024191', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DELL', 'relevance_score': '0.342803', 'ticker_sentiment_score': '0.024191', 'ticker_sentiment_label': 'Neutral'}]"
Insurance Software Market Size to Grow by USD 7.29 Billion | 6.34% YOY Growth to be Recorded in 2021 | Technavio,https://www.prnewswire.com/news-releases/insurance-software-market-size-to-grow-by-usd-7-29-billion--6-34-yoy-growth-to-be-recorded-in-2021--technavio-301577849.html,20220630T114000,['Technavio'],"Technavio presents a detailed picture of the market by the way of study, synthesis, and summation of data from multiple sources. The insurance software market report covers the following areas: • The market is fragmented, and the degree of fragmentation will accelerate during the forecast period.",https://mma.prnewswire.com/media/1850300/IRTNTR44333.jpg?w=1000,PR Newswire,n/a,www.prnewswire.com,"[{'topic': 'Earnings', 'relevance_score': '0.108179'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",0.022229,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.33746', 'ticker_sentiment_score': '0.013934', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GWRE', 'relevance_score': '0.545618', 'ticker_sentiment_score': '0.013934', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SAP', 'relevance_score': '0.049711', 'ticker_sentiment_score': '0.013934', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IBM', 'relevance_score': '0.617238', 'ticker_sentiment_score': '0.013934', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ORCL', 'relevance_score': '0.09923', 'ticker_sentiment_score': '0.013934', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ACN', 'relevance_score': '0.148365', 'ticker_sentiment_score': '0.013934', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DELL', 'relevance_score': '0.19693', 'ticker_sentiment_score': '0.013934', 'ticker_sentiment_label': 'Neutral'}]"
"Cloud adoption by SMBs a question of when, not if: Microsoft India's Geeta Gurnani | The Financial Express",https://www.financialexpress.com/industry/sme/msme-tech-cloud-adoption-by-smbs-a-question-of-when-not-if-microsoft-indias-geeta-gurnani/2578708/,20220630T153040,[],"Technology for MSMEs: ""A lot of digital touchpoints today where SMBs interact with their customers made adoption of CRM solutions and productivity and collaboration tools a must,"" said Geeta Gurnani, Country Head for Modern Work business, Microsoft India at FE MSME Business Conclave 2022.",https://www.financialexpress.com/wp-content/uploads/2022/06/geeta-microsoft.png,The Financial Express,n/a,www.financialexpress.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.056056,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.282152', 'ticker_sentiment_score': '0.062202', 'ticker_sentiment_label': 'Neutral'}]"
Itron's  ( ITRI )  Temetra Solution Deployed by Energy Queensland,https://www.zacks.com/stock/news/1946335/itrons-itri-temetra-solution-deployed-by-energy-queensland,20220630T153700,['Zacks Investment Research'],Itron' s (ITRI) Temetra is leveraged by Australia-based Energy Queensland to read meters.,https://staticx-tuner.zacks.com/images/articles/main/bf/827.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.890401'}, {'topic': 'Life Sciences', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.026897,Neutral,"[{'ticker': 'ITRI', 'relevance_score': '0.554622', 'ticker_sentiment_score': '0.051586', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.265522', 'ticker_sentiment_score': '0.067452', 'ticker_sentiment_label': 'Neutral'}]"
Apple Makes BofA List of Stocks That Can Beat Inflation,https://www.thestreet.com/investing/microsoft-nvidia-inflation-protected-stocks,20220630T174400,['Dan Weil'],"Consumer prices soared 8.6% in the 12 months through May, a 40-year high.",https://www.thestreet.com/.image/ar_16:9%2Cc_fill%2Ccs_srgb%2Cfl_progressive%2Cg_faces:center%2Cq_auto:good%2Cw_620/MTg2OTk0NDQyODk5NTY0NDQ1/royal_carribean_ship_5.jpg,The Street,n/a,www.thestreet.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.769861'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}, {'topic': 'Earnings', 'relevance_score': '0.158519'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}]",-0.06894,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.2629', 'ticker_sentiment_score': '0.0308', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.345554', 'ticker_sentiment_score': '-0.317458', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'FCX', 'relevance_score': '0.2629', 'ticker_sentiment_score': '-0.002442', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MORN', 'relevance_score': '0.177085', 'ticker_sentiment_score': '0.06745', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'BAC', 'relevance_score': '0.089096', 'ticker_sentiment_score': '-0.065545', 'ticker_sentiment_label': 'Neutral'}]"
