title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
MSFT: 1 Stock That Continues to Outperform the S&P 500,https://stocknews.com/news/msft-vmw-dox-ctxs-1-stock-that-continues-to-outperform-the-sp-500/,20220831T140702,[],MSFT: 1 Stock That Continues to Outperform the ...,https://stocknews.com/wp-content/uploads/2021/11/shutterstock_1053045377-scaled.jpg,Stocknews.com,n/a,stocknews.com,"[{'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.413559'}]",0.25792,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.807885', 'ticker_sentiment_score': '0.458189', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'ORCL', 'relevance_score': '0.214177', 'ticker_sentiment_score': '0.0', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'VMW', 'relevance_score': '0.086556', 'ticker_sentiment_score': '-0.054472', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CTXS', 'relevance_score': '0.086556', 'ticker_sentiment_score': '-0.054472', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DOX', 'relevance_score': '0.086556', 'ticker_sentiment_score': '-0.054472', 'ticker_sentiment_label': 'Neutral'}]"
MSFT: Buy This Tech Stock While It's on Sale,https://stocknews.com/news/msft-vmw-dox-ctxs-buy-this-tech-stock-while-its-on-sale/,20220831T191233,[],"Software and cloud services giant Microsoft Corporation ( MSFT ) is currently trading 24.8% below its 52-week high of $349.67, which it hit on November 22, 2022. The stock has declined 21.8% in price year-to-date and 13.4% over the past year to close the last trading session at $262.97.",https://stocknews.com/wp-content/uploads/2017/06/microsoft-msft-building.jpg,Stocknews.com,n/a,stocknews.com,"[{'topic': 'Earnings', 'relevance_score': '0.999822'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.980922'}]",0.097602,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.669671', 'ticker_sentiment_score': '0.06368', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CURN', 'relevance_score': '0.070517', 'ticker_sentiment_score': '0.171062', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'VMW', 'relevance_score': '0.140485', 'ticker_sentiment_score': '-0.043056', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CTXS', 'relevance_score': '0.140485', 'ticker_sentiment_score': '-0.043056', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DOX', 'relevance_score': '0.140485', 'ticker_sentiment_score': '-0.043056', 'ticker_sentiment_label': 'Neutral'}]"
IGM Financial Announces New Collaboration with Microsoft to Deliver Next-Generation Financial Services to Canadians,https://www.newswire.ca/news-releases/igm-financial-announces-new-collaboration-with-microsoft-to-deliver-next-generation-financial-services-to-canadians-882415033.html,20220831T120000,['IGM Financial Inc.'],Integral to IGM's ongoing digital transformation strategy to further modernize operations and bring new capabilities to their employee and client experience,https://mma.prnewswire.com/media/1887087/IGM_Financial_Inc__IGM_Financial_Announces_New_Collaboration_wit.jpg?p=facebook,Canada Newswire,n/a,www.newswire.ca,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.161647'}]",0.387832,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.634063', 'ticker_sentiment_score': '0.552468', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'IGIFF', 'relevance_score': '0.257668', 'ticker_sentiment_score': '0.31298', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
How to Buy Microsoft for the Cost of a Penny Stock,https://www.fool.com/investing/2022/08/31/how-to-buy-microsoft-for-the-cost-of-a-penny-stock/,20220831T115700,['Dave Kovaleski'],Most brokerages offer investors the opportunity to invest in fractional shares of high-priced companies like Microsoft.,https://media.ycharts.com/charts/949b7f77644ea9b1debfec68815f5cdd.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'IPO', 'relevance_score': '0.158519'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.999355'}, {'topic': 'Earnings', 'relevance_score': '0.996718'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.251981,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.631445', 'ticker_sentiment_score': '0.347237', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.129866', 'ticker_sentiment_score': '0.150444', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Microsoft  ( MSFT )  Stock Moves -0.57%: What You Should Know,https://www.zacks.com/stock/news/1974957/microsoft-msft-stock-moves--057-what-you-should-know,20220831T214519,['Zacks Investment Research'],"In the latest trading session, Microsoft (MSFT) closed at $261.47, marking a -0.57% move from the previous day.",https://staticx-tuner.zacks.com/images/default_article_images/default30.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Earnings', 'relevance_score': '0.972476'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.214378'}]",0.157183,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.618922', 'ticker_sentiment_score': '0.275755', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Microsoft To Create 36,000 Data Centre Jobs In Qatar",https://www.barrons.com/news/microsoft-to-create-36-000-data-centre-jobs-in-qatar-01661974207,20220831T200646,['AFP - Agence France Presse'],"Technology giant Microsoft announced Wednesday it will create 36,000 jobs in Qatar to boost the Gulf state's efforts to move away from reliance on its oil and gas industry. Created with support from the Qatar government, the new cloud data centre will be one of the US firm's biggest international ...",,Barrons,n/a,www.barrons.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.158519'}]",0.206525,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.44622', 'ticker_sentiment_score': '0.249276', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'GOOG', 'relevance_score': '0.156461', 'ticker_sentiment_score': '0.101483', 'ticker_sentiment_label': 'Neutral'}]"
Alithya's Higher Education practice signs $2 million contract with Canadian university,https://www.newswire.ca/news-releases/alithya-s-higher-education-practice-signs-2-million-contract-with-canadian-university-886214018.html,20220831T113000,['Alithya'],"MONTRÉAL, Aug. 31, 2022 /CNW Telbec/ - Alithya Group inc. ( TSX: ALYA ) ( NASDAQ: ALYA ) ( ""Alithya"" ) is pleased to announce that it has signed a CAN$2 million contract with a Canadian university to accelerate the digital transformation of its administrative processes and elevate its students' ...",,Canada Newswire,n/a,www.newswire.ca,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.429784,Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.387374', 'ticker_sentiment_score': '0.511314', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'ALYA', 'relevance_score': '0.624423', 'ticker_sentiment_score': '0.648446', 'ticker_sentiment_label': 'Bullish'}]"
"Apple  ( AAPL ) , Microsoft  ( MSFT )  - Fed's Loretta Mester, Lorie Logan And Raphael Bostic Among Biggest Macro Catalysts Today",https://www.benzinga.com/news/22/08/28696630/feds-loretta-mester-lorie-logan-and-raphael-bostic-among-biggest-macro-catalysts-today,20220831T090835,['Lisa Levin'],"U.S. stocks closed lower on Tuesday, with the Nasdaq 100 dropping more than 1% following a decline in Apple Inc AAPL and Microsoft Corporation MSFT shares. Let's have a look at the major economic events scheduled for today.",https://cdn.benzinga.com/files/images/story/2022/08/31/image12.jpg?width=1200&height=800&fit=crop,Benzinga,Markets,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.769861'}, {'topic': 'Financial Markets', 'relevance_score': '0.360215'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.025721,Neutral,"[{'ticker': 'MSFT', 'relevance_score': '0.355588', 'ticker_sentiment_score': '-0.266675', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.355588', 'ticker_sentiment_score': '-0.266675', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'STT', 'relevance_score': '0.182506', 'ticker_sentiment_score': '0.31041', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Apple  ( AAPL ) , Microsoft  ( MSFT )  - US Stocks Drop Again Amid Low Volatility",https://www.benzinga.com/news/22/08/28696304/us-stocks-drop-again-amid-low-volatility,20220831T075548,['Lisa Levin'],"U.S. stocks recorded losses on Tuesday, settling lower for a third session in a row. The S&P 500 index has dropped over 5% since Fed Chair Jerome Powell said the central bank will remain aggressive in its monetary policy stance to fight inflation.",https://cdn.benzinga.com/files/images/story/2022/08/31/image_2.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.576289'}, {'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.538269'}, {'topic': 'Technology', 'relevance_score': '1.0'}]",-0.207715,Somewhat-Bearish,"[{'ticker': 'MSFT', 'relevance_score': '0.348103', 'ticker_sentiment_score': '-0.361453', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.348103', 'ticker_sentiment_score': '-0.361453', 'ticker_sentiment_label': 'Bearish'}]"
"The Zacks Analyst Blog Highlights General Motors, Ford , Honda, Toyota and Stellantis",https://www.zacks.com/stock/news/1974491/the-zacks-analyst-blog-highlights-general-motors-ford-honda-toyota-and-stellantis,20220831T124700,['Zacks Investment Research'],"General Motors, Ford , Honda, Toyota and Stellantis are part of The Zacks Analyst Blog.",https://staticx-tuner.zacks.com/images/articles/main/29/1147.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '0.310843'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}]",0.287215,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.339046', 'ticker_sentiment_score': '0.183238', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.339046', 'ticker_sentiment_score': '0.249519', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NVO', 'relevance_score': '0.139265', 'ticker_sentiment_score': '0.192694', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'NSC', 'relevance_score': '0.139265', 'ticker_sentiment_score': '0.192694', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WMT', 'relevance_score': '0.27432', 'ticker_sentiment_score': '0.12214', 'ticker_sentiment_label': 'Neutral'}]"
