title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,overall_sentiment_label,ticker_sentiment
"If You Invested $1000 In This Stock 20 Years Ago, You Would Have $11,000 Today - Microsoft  ( NASDAQ:MSFT ) ",https://www.benzinga.com/news/earnings/22/09/29102253/if-you-invested-1000-in-this-stock-20-years-ago-you-would-have-11-000-today,20220930T200745,['Benzinga Insights'],"Microsoft MSFT has outperformed the market over the past 20 years by 4.66% on an annualized basis producing an average annual return of 12.46%. Currently, Microsoft has a market capitalization of $1.76 trillion.",https://cdn.benzinga.com/files/images/story/2022/valuestock_image_3137.jpeg?width=1200&height=800&fit=crop,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}]",0.160819,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.983605', 'ticker_sentiment_score': '0.387251', 'ticker_sentiment_label': 'Bullish'}]"
Google Just Called It Quits in This Market. Will Amazon and Microsoft Follow?,https://www.fool.com/investing/2022/09/30/google-just-called-quits-in-this-market-will-amazo/,20220930T130000,['Jose Najarro'],Clouding technology has opened numerous opportunities for tech giants.,https://g.foolcdn.com/misc-assets/hp-sa-cumulative-growth-chart.png,Motley Fool,n/a,www.fool.com,"[{'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.154368,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.885652', 'ticker_sentiment_score': '0.370214', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.885652', 'ticker_sentiment_score': '0.370214', 'ticker_sentiment_label': 'Bullish'}]"
Microsoft Yet To Fix Two New Exchange Zero-Day Bugs; Expert Claims A China Connection - Microsoft  ( NASDAQ:MSFT ) ,https://www.benzinga.com/news/22/09/29094994/microsoft-yet-to-fix-two-new-exchange-zero-day-bugs-expert-claims-a-china-connection,20220930T142713,['Anusuya Lahiri'],"Microsoft Corp MSFT confirmed two unpatched Exchange Server zero-day vulnerabilities cybercriminals exploit in real-world attacks. Cybersecurity company GTSC, which first discovered the flaws, said cybercriminals used the two zero-days in attacks on their customers' environments dating back to ...",https://cdn.benzinga.com/files/images/story/2022/09/30/abtech_4.png?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",-0.3172,Somewhat-Bearish,"[{'ticker': 'MSFT', 'relevance_score': '0.628066', 'ticker_sentiment_score': '-0.399849', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'UBER', 'relevance_score': '0.407844', 'ticker_sentiment_score': '-0.513062', 'ticker_sentiment_label': 'Bearish'}]"
"EU antitrust regulators set Nov. 8 deadline for Microsoft, Activision decision",https://www.reuters.com/markets/deals/eu-antitrust-regulators-set-nov-8-deadline-microsoft-activision-decision-2022-09-30/,20220930T160300,['Foo Yun Chee'],"BRUSSELS, Sept 30 ( Reuters ) - EU antitrust regulators will decide by Nov. 8 whether to clear Microsoft Corp's proposed $69 billion acquisition of ""Call of Duty"" maker Activision Blizzard ( ATVI.O ) , according to a European Commission filing on Friday.",https://cloudfront-us-east-2.images.arcpublishing.com/reuters/6ZHZ6YPX2FPCTJ6VDKTGTWZCWY.jpg,Reuters,Markets,www.reuters.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.059523,Neutral,"[{'ticker': 'ATVI', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.111947', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.582526', 'ticker_sentiment_score': '0.027747', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SNEJF', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.364018', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'TCTZF', 'relevance_score': '0.213048', 'ticker_sentiment_score': '0.364018', 'ticker_sentiment_label': 'Bullish'}]"
Don't Panic and Look to These 2 Big Tech Stocks After the Selloff,https://www.zacks.com/stock/news/1987446/dont-panic-and-look-to-these-2-big-tech-stocks-after-the-selloff,20220930T233800,['Zacks Investment Research'],"Warren Buffet's mentor Benjamin Graham is famous for insisting that investors look at large declines in the stock market as a discount or sale, rather than panic. Here's a look at two quality tech stocks that have a chance to go back to their previous highs once macroeconomic conditions stabilize.",https://staticx-tuner.zacks.com/images/default_article_images/default316.jpg,Zacks Commentary,n/a,www.zacks.com,"[{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}, {'topic': 'Financial Markets', 'relevance_score': '0.998356'}, {'topic': 'Earnings', 'relevance_score': '0.818451'}, {'topic': 'Technology', 'relevance_score': '0.5'}]",0.1884,Somewhat-Bullish,"[{'ticker': 'ATVI', 'relevance_score': '0.038468', 'ticker_sentiment_score': '0.122689', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.500477', 'ticker_sentiment_score': '0.314966', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'TGT', 'relevance_score': '0.076847', 'ticker_sentiment_score': '0.180554', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'AMZN', 'relevance_score': '0.335772', 'ticker_sentiment_score': '0.128995', 'ticker_sentiment_label': 'Neutral'}]"
Wall Street took a close look at Disney and Microsoft. Here's our take,https://www.cnbc.com/2022/09/30/wall-street-took-a-close-look-at-disney-and-microsoft.html,20220930T210257,['Paulina Likos'],"Wall Street put Walt Disney (DIS) and Microsoft (MSFT) under the microscope this week, two Club holdings we're sticking with for the long run.",https://image.cnbcfm.com/api/v1/image/107116606-1662910766298-gettyimages-1238388209-US-NEWS-CORONAVIRUS-FLA-UNIVERSAL-OS.jpeg?v=1664571777&w=1920&h=1080,CNBC,Business,www.cnbc.com,"[{'topic': 'Financial Markets', 'relevance_score': '0.998962'}, {'topic': 'Earnings', 'relevance_score': '0.99737'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Finance', 'relevance_score': '0.5'}]",0.166998,Somewhat-Bullish,"[{'ticker': 'BAC', 'relevance_score': '0.092927', 'ticker_sentiment_score': '0.074752', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.479142', 'ticker_sentiment_score': '0.215838', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
MSFT: 3 Stocks to Add to Your Portfolio Before It's Too Late,https://stocknews.com/news/msft-hca-apa-3-stocks-to-add-to-your-portfolio-before-its-too/,20220930T160828,[],"This month, the Fed's third consecutive 75-basis-point rate hike has led to a broad-based stock market sell-off, sending the S&P 500 to a new low for the year.",https://stocknews.com/wp-content/uploads/2022/06/shutterstock_639493822-1-scaled.jpg,Stocknews.com,n/a,stocknews.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}, {'topic': 'Finance', 'relevance_score': '0.2'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.999897'}, {'topic': 'Earnings', 'relevance_score': '0.999822'}]",0.265943,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.398675', 'ticker_sentiment_score': '0.376831', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'APA', 'relevance_score': '0.304847', 'ticker_sentiment_score': '0.357295', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'BCS', 'relevance_score': '0.138265', 'ticker_sentiment_score': '0.22123', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'MCK', 'relevance_score': '0.103927', 'ticker_sentiment_score': '0.041401', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HCA', 'relevance_score': '0.272408', 'ticker_sentiment_score': '0.198159', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'JNJ', 'relevance_score': '0.069394', 'ticker_sentiment_score': '0.282082', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'HCSG', 'relevance_score': '0.03473', 'ticker_sentiment_score': '0.015534', 'ticker_sentiment_label': 'Neutral'}]"
Disney names Carolyn Everson to board in deal with activist investor Third Point,https://www.reuters.com/business/media-telecom/disney-appoints-carolyn-everson-board-2022-09-30/,20220930T203200,['Reuters'],"Sept 30 ( Reuters ) - Walt Disney Co ( DIS.N ) said on Friday media veteran Carolyn Everson, who has received the support of activist shareholder Third Point, will join its board on November 21.",https://cloudfront-us-east-2.images.arcpublishing.com/reuters/W5VWF4ZNJFJDRO6RTVQ43ZMI74.jpg,Reuters,Business,www.reuters.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.274803,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.366061', 'ticker_sentiment_score': '0.234968', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'META', 'relevance_score': '0.659096', 'ticker_sentiment_score': '0.333153', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
"Check Out These 3 Blue Chip Dividend Stocks Bill Gates Uses To Mitigate Recession Risk - Canadian National Railway  ( NYSE:CNI ) , Ecolab  ( NYSE:ECL ) ",https://www.benzinga.com/news/large-cap/22/09/29101279/check-out-these-3-blue-chip-dividend-stocks-bill-gates-uses-to-mitigate-recession-risk,20220930T201626,['Robert Kuczmarski'],"Bill Gates the co-founder of Microsoft has been actively involved in investing for change to lessen the impact of climate change. Gates is doing this by investing in companies such as Quantumscape QS, whose objective is to develop solid state batteries for electric vehicles.",https://cdn.benzinga.com/files/images/story/2022/09/30/4308779057_2a3a60d42a_w.jpg?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"[{'topic': 'Life Sciences', 'relevance_score': '0.2'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.2'}, {'topic': 'Financial Markets', 'relevance_score': '0.972756'}, {'topic': 'Manufacturing', 'relevance_score': '0.2'}, {'topic': 'Energy & Transportation', 'relevance_score': '0.2'}, {'topic': 'Technology', 'relevance_score': '0.2'}]",0.16547,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.293506', 'ticker_sentiment_score': '0.136438', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'QS', 'relevance_score': '0.198221', 'ticker_sentiment_score': '0.13048', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WM', 'relevance_score': '0.293506', 'ticker_sentiment_score': '0.190567', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CNI', 'relevance_score': '0.293506', 'ticker_sentiment_score': '0.096112', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'ECL', 'relevance_score': '0.198221', 'ticker_sentiment_score': '0.053606', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WMT', 'relevance_score': '0.293506', 'ticker_sentiment_score': '0.202874', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
Jamf Analysts Find Apple As A Significant Competitive Advantage; Hail Its Growth Alongside Players Like Microsoft - Jamf Holding  ( NASDAQ:JAMF ) ,https://www.benzinga.com/news/22/09/29101680/jamf-analysts-find-apple-as-a-significant-competitive-advantage-hail-its-growth-alongside-players-li,20220930T184517,['Anusuya Lahiri'],"Analysts attended the Jamf Holding Corp JAMF Nation User Conference ""JNUC"" 2022 in San Diego, California. Needham analyst Joshua Reilly reiterated a Buy and $35 price target.",https://cdn.benzinga.com/files/images/story/2022/09/30/abtech_11.png?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,News,www.benzinga.com,"[{'topic': 'Technology', 'relevance_score': '1.0'}]",0.243334,Somewhat-Bullish,"[{'ticker': 'MSFT', 'relevance_score': '0.275867', 'ticker_sentiment_score': '0.459255', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'AAPL', 'relevance_score': '0.40348', 'ticker_sentiment_score': '0.604583', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'JAMF', 'relevance_score': '0.622414', 'ticker_sentiment_score': '0.218304', 'ticker_sentiment_label': 'Somewhat-Bullish'}]"
